record_id,historical_flood_count,infrastructure_score,distance_to_river_m_log1p,population_density_per_km2_log1p,rainfall_7d_mm_log1p,monthly_rainfall_mm_log1p,nearest_hospital_km_log1p,nearest_evac_km_log1p,elevation_m_yeojohnson,drainage_index_yeojohnson,ndvi_qmap,ndwi_qmap,built_up_percent_qmap,seasonal_index,terrain_roughness_index,socioeconomic_status_index,extreme_weather_index,landcover_Agriculture,landcover_Bare Soil,landcover_Forest,landcover_Missing,landcover_Plantation,landcover_Scrub,landcover_Urban,landcover_Wetland,soil_type_Clay,soil_type_Loamy,soil_type_Missing,soil_type_Peaty,soil_type_Sandy,soil_type_Silty,water_supply_Missing,water_supply_Municipal,water_supply_Rainwater harvesting,water_supply_Surface water,water_supply_Tube-well,water_supply_Well,electricity_Grid,electricity_Missing,electricity_Mixed,electricity_Off-grid (solar),road_quality_Fair,road_quality_Good (paved),road_quality_Missing,road_quality_No road access,road_quality_Poor (unpaved),water_presence_flag_Likely,water_presence_flag_Missing,water_presence_flag_Unlikely,flood_risk_score
F100030,0.0,15.0,8.569633400419983,2.3978952727983707,6.4849724360093735,5.709998352588264,2.4570214462984645,2.853015971352396,13.40188949590443,0.3570275829023487,-0.0514600200966289,0.329547705774435,1.0988685719132687,-1.0863935314147202,0.6998766766148636,0.4556100813597223,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.0
F100031,1.0,55.0,6.744409832002221,6.3561076606958915,5.407168892915209,5.139735212929606,2.089391872533004,0.1823215567939546,31.679685579196477,0.6150481127853223,0.6927148969290061,-0.3628502975135264,-0.5249763962160622,0.3265099511914161,0.7807471093849457,0.5098353599988725,0.8551179225476987,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.133
F100032,0.0,29.0,6.744409832002221,5.459585514144159,6.448598399862392,4.95491516996695,1.80005827204275,1.928618651945252,14.623306654847912,0.3076136914144348,-1.048747612726431,-1.6806471699920589,0.6333171952445416,-0.5582561825178192,1.2267133174142466,0.4502317675840374,0.9338078088443278,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.14675
F100035,0.0,43.0,7.646591510890169,2.3978952727983707,5.241214376330218,5.621018685614299,3.534562093729579,1.7011051009599245,8.10143525504057,0.2227008518451778,2.411437554978388,0.5235370133423165,-0.6674190444558503,-0.4393229810584302,0.8524414800226372,0.3452817403401118,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,0.0
F100036,0.0,61.0,8.280431774029639,6.75110146893676,4.194180215175247,5.803539030352603,1.6389967146756448,2.286455711064162,12.76386038826094,0.482190928894613,1.2696643851806635,-1.409774905768007,-0.051460020096629,0.9616198942156312,0.7946838629359755,0.3992878614930227,0.7786975586796633,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.5328
F100037,0.0,32.0,7.535562411782909,6.2285110035911835,4.238435643316145,6.108737610477844,1.8702625307159984,1.864080130807681,17.949400804497532,0.4245621456626974,0.0087820938275941,0.4612146045705891,-0.8845926423808339,-0.4588502474693684,0.6140604840941961,0.5363097232078003,0.678730529602353,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,0.3409
F100039,0.0,31.0,6.321663128283254,6.19644412779452,5.275557095969436,5.654839297201241,2.4265710727750367,0.3435897043900769,100.82575226912324,0.6671624151517732,1.0887225007402812,0.1005345939877049,-5.199337582605575,0.6355411759224955,1.2319405323657806,0.3936072649277563,0.8041128157127089,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.37915
F100040,0.0,12.0,7.578655700487223,6.55250788703459,4.55911952584534,5.352666200159379,1.4539530095937054,1.6937790608678511,26.66631290096543,0.2376989616228908,-0.7647096737863871,-0.7748328448180759,0.7184619962535121,0.7920739341054968,0.5697472012000192,0.382683570245391,0.5996229293660438,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,0.5179
F100042,0.0,46.0,7.813873546491244,6.401917196727186,4.711324609186591,5.7309778745372055,1.2669476034873244,1.5871923034867808,20.117994049538556,0.1923477224726209,0.0577422314598629,-0.2458403691027278,-0.0828963781679446,0.776013458776323,1.8527573675682736,0.4218966886454544,0.6993007981526861,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,0.5589
F100043,0.0,50.0,7.644056652559647,6.654152520183219,4.009138066098429,5.290136852080682,2.6224923127405635,2.0082140323914683,20.754550080549873,0.608447199708461,0.9339099412610544,-1.205071906652647,-0.3295477057744347,-0.4391854701988866,1.3057145293949506,0.4740585351298413,0.6400803892824715,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.4947
F100044,0.0,34.0,7.17042545849204,6.302618975744905,4.216552727134701,5.949002069651046,0.0676586484738148,2.419478844465545,73.15903649145032,0.5825874691193648,-0.4780246892786106,-0.6959079368789585,-0.7596773891978573,0.0534736879149253,0.7094325296008994,0.4046487295313981,0.6968840738067521,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.7271
F100047,0.0,56.0,7.627835365868173,5.783825182329737,5.025848045088615,5.480932925857596,1.7119945007591926,3.255786178888298,17.77548656535047,0.4579118811289341,-0.7799242980174863,-0.5731153914071754,-0.6104835432900302,-0.6654421044733861,0.7930655196796046,0.6481198353178189,0.8556593817223306,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.7784
F100049,0.0,62.0,6.649240670579255,6.897704943128636,5.407617224183827,6.061621406511685,2.681021528714291,1.5282278570085572,15.402260397180797,0.5541610277742564,0.5539989277153303,0.4893066346558385,0.4074415930121481,0.165464565183442,0.7112204228252136,0.5034929024596798,0.7201405001427633,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.2731
F100050,0.0,56.0,7.403729819538231,6.470799503782602,5.500847342825283,5.5157267930558245,1.095273387402595,1.4469189829363254,24.47432966356914,0.2751248405520194,0.2187730686115843,-0.8883093448377877,1.1521748037349775,0.7898694632000425,0.8124527395613719,0.3577056710869157,0.8989908972375659,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,0.1332
F100051,1.0,49.0,8.420990118187206,6.593044534142437,4.7544463597084485,7.316761770276773,2.196112848483529,2.189416394888408,2.6652056774991015,0.214713024700074,-1.7861555612610769,-0.6768541480424048,0.6104835432900303,0.0508682942698274,1.0102641908143004,0.4205145177507333,0.8032192131670245,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.3025
F100052,0.0,60.0,7.819916596705789,6.253828811575473,5.480636248694285,4.973075825753728,2.1162555148025524,1.3937663759585917,9.720727875943457,0.5435936928540979,-1.048747612726431,-1.7055704338395008,-5.199337582605575,0.455291096609132,0.9749325302014824,0.4316868359918305,0.8492799248799245,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.5434
F100053,1.0,30.0,7.411131877756485,5.60947179518496,4.552816941477189,3.3090164140581853,3.571221410645704,0.5822156198526637,79.96623549242014,0.0772891646421566,-0.6831778069051377,2.3531508868528124,-5.199337582605575,0.4593434535776844,0.9486623577346552,0.3305109437427589,0.6986044119364543,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.5079
F100054,0.0,48.0,6.617266271292238,6.507277712385012,5.217645984262654,5.818807847682703,2.845490610223448,0.7747271675523681,15.593036565365727,0.4452700377486348,-1.2101372641333108,0.0062728846685737,-0.2445475153931297,0.6617453237066305,0.8657811516449221,0.4911233018692611,0.7113474060319109,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,0.45165
F100056,0.0,91.0,8.453848144554899,7.266128779556451,4.3807678187651,6.205104221267802,2.089391872533004,0.7466879474879752,24.048570972639805,0.5230665680956145,-2.2953675847535804,-2.229499005085936,1.6612577870701342,-0.4636527590917905,1.3525676118811187,0.5889049657701141,0.644287889764847,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.5159
F100057,0.0,38.0,6.958731385942473,4.564348191467836,4.2282831773325045,5.47172670632478,2.162172939277301,1.6937790608678511,16.156521863721384,0.721594129612201,1.9747343881414543,-1.4715547920810814,-5.199337582605575,-0.4868052276118874,0.9494932417171988,0.4166028392235307,0.6787458411425872,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,0.1748
F100058,0.0,49.0,7.771614279386011,6.345636360828596,5.228427797176654,5.697330273829004,2.0001277349601105,0.2390169004704999,12.104944106357165,0.1896461246362728,-1.1210601441231978,-0.1321130235613776,-1.0978447837084992,-0.4671435526714864,0.8927110411165173,0.3899067392057089,1.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.3603
F100059,0.0,52.0,7.7353886619866365,6.255750041753367,5.318606924712416,4.942146374013457,1.873339456220478,0.6931471805599453,18.293956319549675,0.3995981811337097,0.1765525604486302,0.4417658421101638,0.3534865321372101,0.9373508646888372,0.6308115227401501,0.5522794400688236,0.7952322323697313,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,0.3845
F100060,1.0,59.0,6.2826363054997785,6.021023349349527,4.793302809824298,5.803539030352603,0.6312717768418579,2.166765369851511,12.76386038826094,0.4452700377486348,2.0668753539496096,0.802225683044881,0.901415642723606,0.6897888058593791,0.4514377892953952,0.4901979345548058,0.067038380326556,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.0
F100061,0.0,36.0,7.321848226933944,7.765569081097317,4.488629157182634,5.7448302708085786,1.5686159179138452,1.3110318766193438,25.859032059295807,0.1615009320424725,0.5321897309193043,-0.2691843955451798,-0.3601717239541596,-0.5379041058650669,0.5601441609233995,0.6227188364714512,0.8105234937471665,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,0.7137
F100064,0.0,5.0,8.680246595623416,6.421622267806518,5.772995547051758,5.291144558240541,0.5128236264286637,2.302585092994046,16.156521863721384,0.4961614251107837,0.6425432443553143,0.7799242980174864,-0.8552868016470969,-0.483458163631998,2.7778891665073235,0.4257273302153371,0.7309441172404396,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,0.4403
F100065,1.0,54.0,6.566247234485145,6.2878585601617845,5.070157241275325,5.509269183688493,1.9021075263969205,3.5633162311385904,26.66631290096543,0.6757316173358727,-0.6394618524871729,0.4417658421101638,-5.199337582605575,-0.5060401574947248,1.042486995325195,0.426538344816698,0.7888496752257216,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,0.504
F100066,0.0,46.0,7.376444138290886,7.036148493750536,4.534740834172214,5.241591293820689,1.1662709371419244,3.7079410806255577,20.278373077785027,0.0188979959051075,-0.9734487290930868,-1.5542696066845807,-5.199337582605575,-0.235606181124558,0.7170825694513534,0.6332241614267007,0.6294223394320375,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,0.2691
F100067,0.0,42.0,7.849634904745947,5.402677381872279,4.707720980843414,6.121989549078294,0.494696241836107,1.0885619528146082,11.652840654860071,0.5616777155008433,0.670557440622858,0.3202896758570819,-5.199337582605575,1.085661659884535,0.6600391830570882,0.6073538413498435,0.6901991716400198,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.4003
F100070,1.0,45.0,7.18022047255176,6.324358962381311,5.000580635576233,5.5043984624508395,2.757475084429733,2.1770218700187,0.85373638344037,1.1419937766914257,0.5686855297243056,-0.2822161470625081,-1.1497417570435924,0.780334202658532,1.0820423118495297,0.4386028545415178,0.6819128294924479,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,0.369
F100071,0.0,44.0,7.535562411782909,5.351858133476067,4.906750415708605,4.4972572041946135,0.5822156198526637,1.8180767775454283,25.859032059295807,0.4452700377486348,-0.7119811052447251,-0.9594395929302966,1.2753024746021526,0.8291408563759226,0.5754054954298913,0.5903148048958599,0.5981697040011917,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,0.4293
F100072,0.0,51.0,6.960250713381153,7.307202314764738,4.080910698679297,4.4983705350189584,1.541159071680806,1.2178757094949273,11.880243289322328,0.4657744761009061,1.053106263987631,-0.8771956463823601,0.8444850779006297,-0.9127171769839524,0.6224474214006773,0.8335367458436189,0.5527152803528872,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.24
F100073,0.0,63.0,8.02230579343919,2.3978952727983707,5.224667371505142,4.830475965818566,2.0268315914075385,1.780024213009634,0.0,0.5736506609806391,-1.018778135032987,-0.6674190444558503,0.0363905226932068,0.5592779477072479,0.8838655812852974,0.5316641031573203,0.7956553356841314,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,0.1762
F100075,0.0,30.0,7.722986344557437,6.2766434893416445,4.391969021007979,5.715943465733979,1.8373699804801071,0.6205764877251099,26.399072631123467,0.0715348239031242,-0.4252277308747451,0.370901751289097,0.584983876018925,0.8487341415571522,0.7028802013590605,0.4054674979337208,0.9050163240617016,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,0.4112
F100076,0.0,72.0,6.217599121631105,6.202535517187923,4.264078308433826,4.85647794406988,2.7936160894318567,0.2546422183735807,84.66510256760267,0.2871568360827465,0.8589096039503575,-0.5909490574270495,-0.4211114873556373,0.9130210397737668,0.6154715683774997,0.5369045395528048,0.7301437479741091,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,0.3583
F100077,0.0,50.0,6.504584163246751,5.44673737166631,4.135156286056156,5.883797403721037,1.3737155789130306,2.924773184613497,106.0711128183342,0.4626329702991705,0.6425432443553143,-0.9339099412610544,0.5408824784439602,-0.8710943525173146,0.7119530700889914,0.5590156008350148,0.7247962317394995,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0.33475
F100078,0.0,95.0,8.364018177230314,5.332718793265369,5.781667033926204,5.834432217998388,2.2428350885882717,1.7457155307266483,3.155762447409871,0.7341335478940679,-3.1276185958446643,-0.5554621702769807,0.7249732056113145,0.5336549364000247,1.0526262765713288,0.7724740309692479,0.7722706788162744,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.5235
F100081,2.0,86.0,8.469807567999581,6.238324625039508,5.412535647500191,4.711065697305549,2.444084655267745,0.8109302162163288,3.155762447409871,0.6721650688663408,-0.4864803604206453,0.9979196589738004,-0.1485840216958501,-0.3288098975724091,0.9983329678311376,0.5224719861110414,0.7089164176507325,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,0.4912
